time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.status.status,.status.service,.latitude,.longitude,.altitude,.position_covariance,.position_covariance_type
2024/10/19/10:37:05.722095,18784,1729301825,625112126,gps,0,0,37.2380762,126.77382329999999,28.738,"(0.04409999999999999, 0.0, 0.0, 0.0, 0.04409999999999999, 0.0, 0.0, 0.0, 0.047089)",2
2024/10/19/10:37:05.844111,18785,1729301825,750112106,gps,0,0,37.2380752,126.7738215,28.753,"(0.041209, 0.0, 0.0, 0.0, 0.041209, 0.0, 0.0, 0.0, 0.044521)",2
2024/10/19/10:37:05.968601,18786,1729301825,875112086,gps,0,0,37.238074399999995,126.7738201,28.746000000000002,"(0.041209, 0.0, 0.0, 0.0, 0.041209, 0.0, 0.0, 0.0, 0.044521)",2
2024/10/19/10:37:06.097093,18787,1729301826,112067,gps,0,0,37.2380735,126.7738186,28.72,"(0.04161599999999999, 0.0, 0.0, 0.0, 0.04161599999999999, 0.0, 0.0, 0.0, 0.044521)",2
2024/10/19/10:37:06.225139,18788,1729301826,125112047,gps,0,0,37.238072599999995,126.7738172,28.736,"(0.04202499999999999, 0.0, 0.0, 0.0, 0.04202499999999999, 0.0, 0.0, 0.0, 0.044944)",2
2024/10/19/10:37:06.345333,18789,1729301826,250112027,gps,0,0,37.2380718,126.77381559999999,28.709,"(0.042435999999999995, 0.0, 0.0, 0.0, 0.042435999999999995, 0.0, 0.0, 0.0, 0.045369)",2
2024/10/19/10:37:06.467941,18790,1729301826,375112007,gps,0,0,37.238070799999996,126.77381369999999,28.73,"(0.042849, 0.0, 0.0, 0.0, 0.042849, 0.0, 0.0, 0.0, 0.045795999999999996)",2
2024/10/19/10:37:06.593626,18791,1729301826,500111987,gps,0,0,37.2380699,126.7738121,28.715,"(0.043264, 0.0, 0.0, 0.0, 0.043264, 0.0, 0.0, 0.0, 0.046224999999999995)",2
2024/10/19/10:37:06.719297,18792,1729301826,625111967,gps,0,0,37.2380688,126.77380989999999,28.751,"(0.042435999999999995, 0.0, 0.0, 0.0, 0.042435999999999995, 0.0, 0.0, 0.0, 0.044521)",2
2024/10/19/10:37:06.844073,18793,1729301826,750111947,gps,0,0,37.238067699999995,126.7738083,28.741,"(0.04202499999999999, 0.0, 0.0, 0.0, 0.04202499999999999, 0.0, 0.0, 0.0, 0.042849)",2
2024/10/19/10:37:06.969151,18794,1729301826,875111926,gps,0,0,37.2380667,126.77380609999999,28.757,"(0.04202499999999999, 0.0, 0.0, 0.0, 0.04202499999999999, 0.0, 0.0, 0.0, 0.042435999999999995)",2
2024/10/19/10:37:07.100876,18795,1729301827,111907,gps,0,0,37.2380656,126.7738042,28.728,"(0.042435999999999995, 0.0, 0.0, 0.0, 0.042435999999999995, 0.0, 0.0, 0.0, 0.04161599999999999)",2
2024/10/19/10:37:07.224563,18796,1729301827,125111886,gps,0,0,37.2380645,126.7738019,28.743000000000002,"(0.042435999999999995, 0.0, 0.0, 0.0, 0.042435999999999995, 0.0, 0.0, 0.0, 0.041209)",2
2024/10/19/10:37:07.345550,18797,1729301827,250111867,gps,0,0,37.2380632,126.7738,28.705000000000002,"(0.042849, 0.0, 0.0, 0.0, 0.042849, 0.0, 0.0, 0.0, 0.042435999999999995)",2
2024/10/19/10:37:07.472482,18798,1729301827,375111847,gps,0,0,37.2380619,126.773798,28.706,"(0.04409999999999999, 0.0, 0.0, 0.0, 0.04409999999999999, 0.0, 0.0, 0.0, 0.044944)",2
2024/10/19/10:37:07.600066,18799,1729301827,500111827,gps,0,0,37.2380608,126.77379579999999,28.683,"(0.044944, 0.0, 0.0, 0.0, 0.044944, 0.0, 0.0, 0.0, 0.047089)",2
2024/10/19/10:37:07.724546,18800,1729301827,625111807,gps,0,0,37.2380594,126.7737939,28.693,"(0.045795999999999996, 0.0, 0.0, 0.0, 0.045795999999999996, 0.0, 0.0, 0.0, 0.0484)",2
2024/10/19/10:37:07.848670,18801,1729301827,750111786,gps,0,0,37.2380578,126.7737909,28.738,"(0.04080400000000001, 0.0, 0.0, 0.0, 0.04080400000000001, 0.0, 0.0, 0.0, 0.046224999999999995)",2
2024/10/19/10:37:07.970098,18802,1729301827,875111766,gps,0,0,37.2380566,126.773789,28.756,"(0.04161599999999999, 0.0, 0.0, 0.0, 0.04161599999999999, 0.0, 0.0, 0.0, 0.047961)",2
2024/10/19/10:37:08.100679,18803,1729301828,111746,gps,0,0,37.2380554,126.77378689999999,28.791,"(0.042849, 0.0, 0.0, 0.0, 0.042849, 0.0, 0.0, 0.0, 0.049729)",2
2024/10/19/10:37:08.224496,18804,1729301828,125111726,gps,0,0,37.238054399999996,126.77378479999999,28.75,"(0.043681, 0.0, 0.0, 0.0, 0.043681, 0.0, 0.0, 0.0, 0.051984)",2
2024/10/19/10:37:08.345565,18805,1729301828,250111706,gps,0,0,37.238053099999995,126.77378279999999,28.764,"(0.044521, 0.0, 0.0, 0.0, 0.044521, 0.0, 0.0, 0.0, 0.053824000000000004)",2
2024/10/19/10:37:08.472301,18806,1729301828,375111686,gps,0,0,37.2380517,126.77378089999999,28.826,"(0.045369, 0.0, 0.0, 0.0, 0.045369, 0.0, 0.0, 0.0, 0.056169)",2
2024/10/19/10:37:08.597703,18807,1729301828,500111666,gps,0,0,37.238050699999995,126.7737791,28.830000000000002,"(0.046655999999999996, 0.0, 0.0, 0.0, 0.046655999999999996, 0.0, 0.0, 0.0, 0.059536)",2
2024/10/19/10:37:08.721467,18808,1729301828,625111646,gps,0,0,37.2380492,126.77377639999999,28.863,"(0.043681, 0.0, 0.0, 0.0, 0.043681, 0.0, 0.0, 0.0, 0.061009)",2
2024/10/19/10:37:08.841475,18809,1729301828,750111626,gps,0,0,37.238047699999996,126.7737744,28.972,"(0.042849, 0.0, 0.0, 0.0, 0.042849, 0.0, 0.0, 0.0, 0.063504)",2
2024/10/19/10:37:08.984254,18810,1729301828,875111606,gps,0,0,37.238046499999996,126.77377209999999,29.058,"(0.04202499999999999, 0.0, 0.0, 0.0, 0.04202499999999999, 0.0, 0.0, 0.0, 0.066564)",2
2024/10/19/10:37:09.101551,18811,1729301829,111585,gps,0,0,37.238045199999995,126.7737701,29.107,"(0.04161599999999999, 0.0, 0.0, 0.0, 0.04161599999999999, 0.0, 0.0, 0.0, 0.06916900000000001)",2
2024/10/19/10:37:09.223471,18812,1729301829,125111565,gps,0,0,37.2380442,126.77376799999999,29.074,"(0.04161599999999999, 0.0, 0.0, 0.0, 0.04161599999999999, 0.0, 0.0, 0.0, 0.07182400000000001)",2
2024/10/19/10:37:09.346759,18813,1729301829,250111545,gps,0,0,37.2380432,126.773766,29.087,"(0.04202499999999999, 0.0, 0.0, 0.0, 0.04202499999999999, 0.0, 0.0, 0.0, 0.07452900000000001)",2
2024/10/19/10:37:09.469426,18814,1729301829,375111525,gps,0,0,37.2380424,126.77376369999999,29.081,"(0.042435999999999995, 0.0, 0.0, 0.0, 0.042435999999999995, 0.0, 0.0, 0.0, 0.07728400000000002)",2
2024/10/19/10:37:09.594486,18815,1729301829,500111505,gps,0,0,37.2380413,126.7737621,29.059,"(0.043681, 0.0, 0.0, 0.0, 0.043681, 0.0, 0.0, 0.0, 0.08065599999999999)",2
2024/10/19/10:37:09.717800,18816,1729301829,625111485,gps,0,0,37.23804,126.77376029999999,29.094,"(0.045369, 0.0, 0.0, 0.0, 0.045369, 0.0, 0.0, 0.0, 0.08352099999999998)",2
2024/10/19/10:37:09.842559,18817,1729301829,750111465,gps,0,0,37.2380394,126.7737581,29.060000000000002,"(0.046655999999999996, 0.0, 0.0, 0.0, 0.046655999999999996, 0.0, 0.0, 0.0, 0.08643599999999999)",2
2024/10/19/10:37:09.968648,18818,1729301829,875111445,gps,0,0,37.2380383,126.7737562,29.035,"(0.047961, 0.0, 0.0, 0.0, 0.047961, 0.0, 0.0, 0.0, 0.089401)",2
2024/10/19/10:37:10.098406,18819,1729301830,111425,gps,0,0,37.238037299999995,126.7737545,29.036,"(0.049284, 0.0, 0.0, 0.0, 0.049284, 0.0, 0.0, 0.0, 0.091809)",2
2024/10/19/10:37:10.219448,18820,1729301830,125111405,gps,0,0,37.238036699999995,126.77375239999999,29.051000000000002,"(0.050625, 0.0, 0.0, 0.0, 0.050625, 0.0, 0.0, 0.0, 0.094249)",2
2024/10/19/10:37:10.343222,18821,1729301830,250111385,gps,0,0,37.238035499999995,126.7737509,29.016000000000002,"(0.051529000000000005, 0.0, 0.0, 0.0, 0.051529000000000005, 0.0, 0.0, 0.0, 0.096721)",2
2024/10/19/10:37:10.466726,18822,1729301830,375111365,gps,0,0,37.238034999999996,126.77374879999999,29.036,"(0.052441, 0.0, 0.0, 0.0, 0.052441, 0.0, 0.0, 0.0, 0.098596)",2
2024/10/19/10:37:10.592419,18823,1729301830,500111345,gps,0,0,37.2380342,126.77374739999999,29.032,"(0.0529, 0.0, 0.0, 0.0, 0.0529, 0.0, 0.0, 0.0, 0.10048900000000001)",2
2024/10/19/10:37:10.720670,18824,1729301830,625111325,gps,0,0,37.2380334,126.7737451,29.048000000000002,"(0.049284, 0.0, 0.0, 0.0, 0.049284, 0.0, 0.0, 0.0, 0.098596)",2
2024/10/19/10:37:10.844723,18825,1729301830,750111305,gps,0,0,37.2380328,126.7737434,29.054000000000002,"(0.048841, 0.0, 0.0, 0.0, 0.048841, 0.0, 0.0, 0.0, 0.097969)",2
2024/10/19/10:37:10.966929,18826,1729301830,875111285,gps,0,0,37.238031899999996,126.7737415,29.052,"(0.048841, 0.0, 0.0, 0.0, 0.048841, 0.0, 0.0, 0.0, 0.097969)",2
2024/10/19/10:37:11.099532,18827,1729301831,111265,gps,0,0,37.238031299999996,126.7737398,29.04,"(0.048841, 0.0, 0.0, 0.0, 0.048841, 0.0, 0.0, 0.0, 0.098596)",2
2024/10/19/10:37:11.220007,18828,1729301831,125111245,gps,0,0,37.2380305,126.77373779999999,29.031000000000002,"(0.048841, 0.0, 0.0, 0.0, 0.048841, 0.0, 0.0, 0.0, 0.09922500000000001)",2
2024/10/19/10:37:11.344357,18829,1729301831,250111225,gps,0,0,37.2380298,126.7737361,29.026,"(0.049729, 0.0, 0.0, 0.0, 0.049729, 0.0, 0.0, 0.0, 0.101124)",2
2024/10/19/10:37:11.469734,18830,1729301831,375111205,gps,0,0,37.2380291,126.77373449999999,29.051000000000002,"(0.050625, 0.0, 0.0, 0.0, 0.050625, 0.0, 0.0, 0.0, 0.10304100000000001)",2
2024/10/19/10:37:11.594877,18831,1729301831,500111185,gps,0,0,37.2380285,126.77373259999999,29.021,"(0.051529000000000005, 0.0, 0.0, 0.0, 0.051529000000000005, 0.0, 0.0, 0.0, 0.10562500000000001)",2
2024/10/19/10:37:11.722583,18832,1729301831,625111165,gps,0,0,37.238027699999996,126.77373069999999,29.045,"(0.047089, 0.0, 0.0, 0.0, 0.047089, 0.0, 0.0, 0.0, 0.089401)",2
2024/10/19/10:37:11.842837,18833,1729301831,750111145,gps,0,0,37.2380268,126.77372869999999,29.049,"(0.04409999999999999, 0.0, 0.0, 0.0, 0.04409999999999999, 0.0, 0.0, 0.0, 0.07840000000000001)",2
2024/10/19/10:37:11.966743,18834,1729301831,875111125,gps,0,0,37.2380263,126.773727,29.058,"(0.04202499999999999, 0.0, 0.0, 0.0, 0.04202499999999999, 0.0, 0.0, 0.0, 0.07075600000000001)",2
2024/10/19/10:37:12.097744,18835,1729301832,111105,gps,0,0,37.2380254,126.7737252,29.060000000000002,"(0.040401000000000006, 0.0, 0.0, 0.0, 0.040401000000000006, 0.0, 0.0, 0.0, 0.064516)",2
2024/10/19/10:37:12.221259,18836,1729301832,125111085,gps,0,0,37.2380249,126.77372349999999,29.081,"(0.039601000000000004, 0.0, 0.0, 0.0, 0.039601000000000004, 0.0, 0.0, 0.0, 0.060024999999999995)",2
2024/10/19/10:37:12.347133,18837,1729301832,250111065,gps,0,0,37.2380242,126.77372199999999,29.071,"(0.039204, 0.0, 0.0, 0.0, 0.039204, 0.0, 0.0, 0.0, 0.05664399999999999)",2
2024/10/19/10:37:12.468718,18838,1729301832,375111045,gps,0,0,37.2380235,126.77372039999999,29.074,"(0.039204, 0.0, 0.0, 0.0, 0.039204, 0.0, 0.0, 0.0, 0.053824000000000004)",2
2024/10/19/10:37:12.597602,18839,1729301832,500111025,gps,0,0,37.238023,126.773719,29.075,"(0.038809, 0.0, 0.0, 0.0, 0.038809, 0.0, 0.0, 0.0, 0.051529000000000005)",2
2024/10/19/10:37:12.721601,18840,1729301832,625111005,gps,0,0,37.238022199999996,126.7737173,29.086000000000002,"(0.037636, 0.0, 0.0, 0.0, 0.037636, 0.0, 0.0, 0.0, 0.048841)",2
2024/10/19/10:37:12.844955,18841,1729301832,750110985,gps,0,0,37.238021499999995,126.7737155,29.071,"(0.0361, 0.0, 0.0, 0.0, 0.0361, 0.0, 0.0, 0.0, 0.046655999999999996)",2
2024/10/19/10:37:12.969753,18842,1729301832,875110965,gps,0,0,37.2380208,126.77371439999999,29.065,"(0.035344, 0.0, 0.0, 0.0, 0.035344, 0.0, 0.0, 0.0, 0.045369)",2
2024/10/19/10:37:13.097940,18843,1729301833,110945,gps,0,0,37.2380202,126.7737126,29.084,"(0.034225, 0.0, 0.0, 0.0, 0.034225, 0.0, 0.0, 0.0, 0.043681)",2
2024/10/19/10:37:13.221903,18844,1729301833,125110925,gps,0,0,37.2380194,126.77371099999999,29.072,"(0.033124, 0.0, 0.0, 0.0, 0.033124, 0.0, 0.0, 0.0, 0.04202499999999999)",2
2024/10/19/10:37:13.341442,18845,1729301833,250110905,gps,0,0,37.2380189,126.77370959999999,29.098,"(0.0324, 0.0, 0.0, 0.0, 0.0324, 0.0, 0.0, 0.0, 0.04080400000000001)",2
2024/10/19/10:37:13.469969,18846,1729301833,375110885,gps,0,0,37.2380182,126.77370789999999,29.09,"(0.031684, 0.0, 0.0, 0.0, 0.031684, 0.0, 0.0, 0.0, 0.04000000000000001)",2
2024/10/19/10:37:13.594877,18847,1729301833,500110865,gps,0,0,37.2380175,126.7737063,29.093,"(0.030624999999999996, 0.0, 0.0, 0.0, 0.030624999999999996, 0.0, 0.0, 0.0, 0.038416000000000006)",2
2024/10/19/10:37:13.719762,18848,1729301833,625110845,gps,0,0,37.238017,126.7737049,29.084,"(0.029928999999999997, 0.0, 0.0, 0.0, 0.029928999999999997, 0.0, 0.0, 0.0, 0.037249000000000004)",2
2024/10/19/10:37:13.842632,18849,1729301833,750110825,gps,0,0,37.2380163,126.773703,29.098,"(0.029241000000000003, 0.0, 0.0, 0.0, 0.029241000000000003, 0.0, 0.0, 0.0, 0.036481)",2
2024/10/19/10:37:13.965068,18850,1729301833,875110805,gps,0,0,37.2380156,126.7737014,29.109,"(0.028561000000000003, 0.0, 0.0, 0.0, 0.028561000000000003, 0.0, 0.0, 0.0, 0.035721)",2
2024/10/19/10:37:14.095452,18851,1729301834,110785,gps,0,0,37.238014899999996,126.77369979999999,29.139,"(0.028224000000000003, 0.0, 0.0, 0.0, 0.028224000000000003, 0.0, 0.0, 0.0, 0.035344)",2
2024/10/19/10:37:14.218108,18852,1729301834,125110765,gps,0,0,37.2380144,126.7736982,29.108,"(0.028224000000000003, 0.0, 0.0, 0.0, 0.028224000000000003, 0.0, 0.0, 0.0, 0.034969)",2
2024/10/19/10:37:14.347789,18853,1729301834,250110745,gps,0,0,37.238013699999996,126.7736966,29.121000000000002,"(0.028224000000000003, 0.0, 0.0, 0.0, 0.028224000000000003, 0.0, 0.0, 0.0, 0.034596)",2
2024/10/19/10:37:14.471859,18854,1729301834,375110725,gps,0,0,37.2380132,126.7736948,29.108,"(0.028224000000000003, 0.0, 0.0, 0.0, 0.028224000000000003, 0.0, 0.0, 0.0, 0.034596)",2
2024/10/19/10:37:14.598944,18855,1729301834,500110705,gps,0,0,37.2380126,126.77369329999999,29.138,"(0.028224000000000003, 0.0, 0.0, 0.0, 0.028224000000000003, 0.0, 0.0, 0.0, 0.034225)",2
2024/10/19/10:37:14.723432,18856,1729301834,625110685,gps,0,0,37.2380121,126.7736917,29.131,"(0.028224000000000003, 0.0, 0.0, 0.0, 0.028224000000000003, 0.0, 0.0, 0.0, 0.034225)",2
2024/10/19/10:37:14.843995,18857,1729301834,750110666,gps,0,0,37.2380115,126.7736901,29.139,"(0.028224000000000003, 0.0, 0.0, 0.0, 0.028224000000000003, 0.0, 0.0, 0.0, 0.034225)",2
2024/10/19/10:37:14.968073,18858,1729301834,875110646,gps,0,0,37.238011,126.7736886,29.157,"(0.028224000000000003, 0.0, 0.0, 0.0, 0.028224000000000003, 0.0, 0.0, 0.0, 0.034225)",2
2024/10/19/10:37:15.097141,18859,1729301835,110626,gps,0,0,37.238010599999996,126.773687,29.167,"(0.028224000000000003, 0.0, 0.0, 0.0, 0.028224000000000003, 0.0, 0.0, 0.0, 0.034596)",2
2024/10/19/10:37:15.223965,18860,1729301835,125110606,gps,0,0,37.2380101,126.7736855,29.152,"(0.028561000000000003, 0.0, 0.0, 0.0, 0.028561000000000003, 0.0, 0.0, 0.0, 0.034596)",2
2024/10/19/10:37:15.346948,18861,1729301835,250110586,gps,0,0,37.2380097,126.7736839,29.159,"(0.028561000000000003, 0.0, 0.0, 0.0, 0.028561000000000003, 0.0, 0.0, 0.0, 0.034969)",2
2024/10/19/10:37:15.471091,18862,1729301835,375110566,gps,0,0,37.2380093,126.77368229999999,29.175,"(0.028561000000000003, 0.0, 0.0, 0.0, 0.028561000000000003, 0.0, 0.0, 0.0, 0.034969)",2
2024/10/19/10:37:15.598243,18863,1729301835,500110546,gps,0,0,37.238008799999996,126.7736807,29.179000000000002,"(0.028900000000000006, 0.0, 0.0, 0.0, 0.028900000000000006, 0.0, 0.0, 0.0, 0.035344)",2
2024/10/19/10:37:15.722282,18864,1729301835,625110526,gps,0,0,37.2380083,126.7736791,29.19,"(0.028224000000000003, 0.0, 0.0, 0.0, 0.028224000000000003, 0.0, 0.0, 0.0, 0.034969)",2
2024/10/19/10:37:15.858083,18865,1729301835,750110506,gps,0,0,37.2380078,126.7736776,29.192,"(0.027556000000000004, 0.0, 0.0, 0.0, 0.027556000000000004, 0.0, 0.0, 0.0, 0.034596)",2
2024/10/19/10:37:15.971040,18866,1729301835,875110486,gps,0,0,37.238007499999995,126.77367609999999,29.203,"(0.027225000000000003, 0.0, 0.0, 0.0, 0.027225000000000003, 0.0, 0.0, 0.0, 0.034225)",2
2024/10/19/10:37:16.101199,18867,1729301836,110466,gps,0,0,37.2380071,126.77367459999999,29.209,"(0.026896000000000003, 0.0, 0.0, 0.0, 0.026896000000000003, 0.0, 0.0, 0.0, 0.033856)",2
2024/10/19/10:37:16.223202,18868,1729301836,125110446,gps,0,0,37.2380066,126.7736731,29.23,"(0.026896000000000003, 0.0, 0.0, 0.0, 0.026896000000000003, 0.0, 0.0, 0.0, 0.033856)",2
2024/10/19/10:37:16.347571,18869,1729301836,250110426,gps,0,0,37.2380062,126.77367179999999,29.23,"(0.027225000000000003, 0.0, 0.0, 0.0, 0.027225000000000003, 0.0, 0.0, 0.0, 0.033856)",2
2024/10/19/10:37:16.472847,18870,1729301836,375110406,gps,0,0,37.238005799999996,126.77367029999999,29.231,"(0.027556000000000004, 0.0, 0.0, 0.0, 0.027556000000000004, 0.0, 0.0, 0.0, 0.034969)",2
2024/10/19/10:37:16.600394,18871,1729301836,500110386,gps,0,0,37.2380054,126.77366889999999,29.236,"(0.027556000000000004, 0.0, 0.0, 0.0, 0.027556000000000004, 0.0, 0.0, 0.0, 0.036481)",2
2024/10/19/10:37:16.725065,18872,1729301836,625110367,gps,0,0,37.2380049,126.77366749999999,29.240000000000002,"(0.027225000000000003, 0.0, 0.0, 0.0, 0.027225000000000003, 0.0, 0.0, 0.0, 0.037636)",2
2024/10/19/10:37:16.848176,18873,1729301836,750110347,gps,0,0,37.238004499999995,126.77366599999999,29.239,"(0.026896000000000003, 0.0, 0.0, 0.0, 0.026896000000000003, 0.0, 0.0, 0.0, 0.038809)",2
2024/10/19/10:37:16.968174,18874,1729301836,875110327,gps,0,0,37.238004,126.7736645,29.25,"(0.026569000000000002, 0.0, 0.0, 0.0, 0.026569000000000002, 0.0, 0.0, 0.0, 0.040401000000000006)",2
2024/10/19/10:37:17.100599,18875,1729301837,110307,gps,0,0,37.2380036,126.773663,29.253,"(0.026244, 0.0, 0.0, 0.0, 0.026244, 0.0, 0.0, 0.0, 0.04161599999999999)",2
2024/10/19/10:37:17.222693,18876,1729301837,125110287,gps,0,0,37.2380032,126.7736614,29.259,"(0.026244, 0.0, 0.0, 0.0, 0.026244, 0.0, 0.0, 0.0, 0.043264)",2
2024/10/19/10:37:17.348278,18877,1729301837,250110267,gps,0,0,37.2380028,126.77365979999999,29.258,"(0.025921000000000003, 0.0, 0.0, 0.0, 0.025921000000000003, 0.0, 0.0, 0.0, 0.044521)",2
2024/10/19/10:37:17.472075,18878,1729301837,375110247,gps,0,0,37.2380023,126.773658,29.261,"(0.025921000000000003, 0.0, 0.0, 0.0, 0.025921000000000003, 0.0, 0.0, 0.0, 0.045795999999999996)",2
2024/10/19/10:37:17.598145,18879,1729301837,500110227,gps,0,0,37.2380017,126.7736561,29.262,"(0.025921000000000003, 0.0, 0.0, 0.0, 0.025921000000000003, 0.0, 0.0, 0.0, 0.047089)",2
2024/10/19/10:37:17.720968,18880,1729301837,625110207,gps,0,0,37.2380011,126.7736544,29.28,"(0.025281, 0.0, 0.0, 0.0, 0.025281, 0.0, 0.0, 0.0, 0.044944)",2
2024/10/19/10:37:17.839077,18881,1729301837,750110187,gps,0,0,37.2380005,126.77365239999999,29.298000000000002,"(0.024964, 0.0, 0.0, 0.0, 0.024964, 0.0, 0.0, 0.0, 0.042849)",2
2024/10/19/10:37:17.968080,18882,1729301837,875110167,gps,0,0,37.238,126.77365049999999,29.315,"(0.024649, 0.0, 0.0, 0.0, 0.024649, 0.0, 0.0, 0.0, 0.04080400000000001)",2
2024/10/19/10:37:18.098193,18883,1729301838,110147,gps,0,0,37.2379994,126.7736486,29.319,"(0.024025, 0.0, 0.0, 0.0, 0.024025, 0.0, 0.0, 0.0, 0.039601000000000004)",2
2024/10/19/10:37:18.223533,18884,1729301838,125110127,gps,0,0,37.2379989,126.7736467,29.336000000000002,"(0.023716, 0.0, 0.0, 0.0, 0.023716, 0.0, 0.0, 0.0, 0.038025)",2
2024/10/19/10:37:18.347565,18885,1729301838,250110107,gps,0,0,37.237998499999996,126.77364469999999,29.336000000000002,"(0.023409, 0.0, 0.0, 0.0, 0.023409, 0.0, 0.0, 0.0, 0.036864)",2
2024/10/19/10:37:18.471766,18886,1729301838,375110087,gps,0,0,37.237998,126.77364279999999,29.346,"(0.023409, 0.0, 0.0, 0.0, 0.023409, 0.0, 0.0, 0.0, 0.0361)",2
2024/10/19/10:37:18.600146,18887,1729301838,500110067,gps,0,0,37.2379976,126.773641,29.356,"(0.023104, 0.0, 0.0, 0.0, 0.023104, 0.0, 0.0, 0.0, 0.034969)",2
2024/10/19/10:37:18.720468,18888,1729301838,625110047,gps,0,0,37.2379971,126.77363919999999,29.36,"(0.022801, 0.0, 0.0, 0.0, 0.022801, 0.0, 0.0, 0.0, 0.034225)",2
2024/10/19/10:37:18.847424,18889,1729301838,750110028,gps,0,0,37.2379967,126.7736374,29.357,"(0.022801, 0.0, 0.0, 0.0, 0.022801, 0.0, 0.0, 0.0, 0.033489)",2
2024/10/19/10:37:18.972196,18890,1729301838,875110008,gps,0,0,37.2379962,126.77363559999999,29.366,"(0.0225, 0.0, 0.0, 0.0, 0.0225, 0.0, 0.0, 0.0, 0.033124)",2
2024/10/19/10:37:19.102491,18891,1729301839,109988,gps,0,0,37.2379958,126.7736338,29.36,"(0.0225, 0.0, 0.0, 0.0, 0.0225, 0.0, 0.0, 0.0, 0.0324)",2
2024/10/19/10:37:19.225459,18892,1729301839,125109968,gps,0,0,37.2379953,126.7736322,29.378,"(0.022201, 0.0, 0.0, 0.0, 0.022201, 0.0, 0.0, 0.0, 0.031684)",2
2024/10/19/10:37:19.349462,18893,1729301839,250109948,gps,0,0,37.2379949,126.77363039999999,29.372,"(0.021903999999999996, 0.0, 0.0, 0.0, 0.021903999999999996, 0.0, 0.0, 0.0, 0.031328999999999996)",2
2024/10/19/10:37:19.481322,18894,1729301839,375109928,gps,0,0,37.2379944,126.7736288,29.379,"(0.021903999999999996, 0.0, 0.0, 0.0, 0.021903999999999996, 0.0, 0.0, 0.0, 0.030975999999999997)",2
2024/10/19/10:37:19.597322,18895,1729301839,500109908,gps,0,0,37.237994,126.7736271,29.384,"(0.021608999999999996, 0.0, 0.0, 0.0, 0.021608999999999996, 0.0, 0.0, 0.0, 0.030624999999999996)",2
2024/10/19/10:37:19.723263,18896,1729301839,625109888,gps,0,0,37.2379935,126.7736254,29.387,"(0.021608999999999996, 0.0, 0.0, 0.0, 0.021608999999999996, 0.0, 0.0, 0.0, 0.030275999999999997)",2
2024/10/19/10:37:19.843306,18897,1729301839,750109868,gps,0,0,37.2379931,126.7736238,29.399,"(0.021315999999999998, 0.0, 0.0, 0.0, 0.021315999999999998, 0.0, 0.0, 0.0, 0.029928999999999997)",2
2024/10/19/10:37:19.967435,18898,1729301839,875109848,gps,0,0,37.2379926,126.77362219999999,29.397000000000002,"(0.021315999999999998, 0.0, 0.0, 0.0, 0.021315999999999998, 0.0, 0.0, 0.0, 0.029583999999999996)",2
2024/10/19/10:37:20.096092,18899,1729301840,109828,gps,0,0,37.2379922,126.7736207,29.403000000000002,"(0.021025, 0.0, 0.0, 0.0, 0.021025, 0.0, 0.0, 0.0, 0.029241000000000003)",2
2024/10/19/10:37:20.221274,18900,1729301840,125109808,gps,0,0,37.237991699999995,126.77361909999999,29.407,"(0.021025, 0.0, 0.0, 0.0, 0.021025, 0.0, 0.0, 0.0, 0.028900000000000006)",2
2024/10/19/10:37:20.345445,18901,1729301840,250109788,gps,0,0,37.2379913,126.7736175,29.414,"(0.021315999999999998, 0.0, 0.0, 0.0, 0.021315999999999998, 0.0, 0.0, 0.0, 0.030275999999999997)",2
2024/10/19/10:37:20.470319,18902,1729301840,375109768,gps,0,0,37.2379909,126.7736159,29.411,"(0.021608999999999996, 0.0, 0.0, 0.0, 0.021608999999999996, 0.0, 0.0, 0.0, 0.031684)",2
2024/10/19/10:37:20.596375,18903,1729301840,500109748,gps,0,0,37.237990599999996,126.77361429999999,29.417,"(0.021903999999999996, 0.0, 0.0, 0.0, 0.021903999999999996, 0.0, 0.0, 0.0, 0.032761)",2
2024/10/19/10:37:20.721110,18904,1729301840,625109728,gps,0,0,37.2379903,126.77361259999999,29.417,"(0.021608999999999996, 0.0, 0.0, 0.0, 0.021608999999999996, 0.0, 0.0, 0.0, 0.0324)",2
2024/10/19/10:37:20.844950,18905,1729301840,750109708,gps,0,0,37.237989899999995,126.77361099999999,29.421,"(0.021608999999999996, 0.0, 0.0, 0.0, 0.021608999999999996, 0.0, 0.0, 0.0, 0.032041)",2
2024/10/19/10:37:20.968237,18906,1729301840,875109688,gps,0,0,37.2379896,126.77360929999999,29.423000000000002,"(0.021315999999999998, 0.0, 0.0, 0.0, 0.021315999999999998, 0.0, 0.0, 0.0, 0.031684)",2
2024/10/19/10:37:21.096574,18907,1729301841,109668,gps,0,0,37.2379892,126.77360759999999,29.425,"(0.021315999999999998, 0.0, 0.0, 0.0, 0.021315999999999998, 0.0, 0.0, 0.0, 0.031684)",2
2024/10/19/10:37:21.222476,18908,1729301841,125109648,gps,0,0,37.2379888,126.77360589999999,29.427,"(0.021315999999999998, 0.0, 0.0, 0.0, 0.021315999999999998, 0.0, 0.0, 0.0, 0.031328999999999996)",2
